fec.gov
title,Two Year Summary
description,2008 Other Committees Contributions
timestamp,Mon Mar 07 05:50:24 GMT 2016
copyright,"Copyright 2012, Federal Election Commission."
cand_id,P00003392
cand_nm,CLINTON, HILLARY RODHAM
"Contributor Name","Description","City","State","Zip","Receipt Date","Amount","Memo Code","Report Type","Report Year","Image Number","Transaction Code","Other Id","Candidate Id","Transaction PGI",
"PAC FOR DEMOCRACY","","BURLINGAME","CA","94011","02/21/2008","$2,300.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471936","18K","C00385880","","P",
"PAC TO THE FUTURE","","SAN FRANCISCO","CA","94104","09/23/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621653","18K","C00344234","","P",
"PAK-PAC","","TAKOMA PARK","MD","20912","09/13/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526342","18K","C00238204","","P",
"PALLONE FOR CONGRESS","","LONG BRANCH","NJ","07740","06/30/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240964","18K","C00226928","H8NJ03073","P",
"PALLONE FOR CONGRESS","","LONG BRANCH","NJ","07740","06/30/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240964","18K","C00226928","H8NJ03073","G",
"PAPPAS TELECASTING COMPANIES PAC","","VISALIA","CA","93277","05/03/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240965","18K","C00383018","","P",
"PAR TECHNOLOGY CORPORATION PAC","","NEW HARTFORD","NY","13413","06/11/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240965","18K","C00387969","","P",
"PATERSON FOR NEW YORK","PERMISSIBLE FUNDS","SPRINGFIELD GARDEN","NY","11413","11/12/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912735","","","","P",
"PATRICK M GARCIA OFFICE HOLDER ACCOUNT","PERMISSIBLE FUNDS","EL PASO","TX","79925","02/22/2008","$100.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471936","","","","P",
"PAUL ELIZONDO COUNTY COMMISSONER","PERMISSABLE FUNDS","SAN ANTONIO","TX","78228","03/22/2007","$500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555701","","","","P",
"PECKHAM INDUSTRIES, INC FEDERAL PAC","","WHITE PLAINS","NY","10603","10/11/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912735","18K","C00343681","","P",
"PENNSYLVANIANS FOR BETTER LEADERSHIP PAC","REFUND IN PART THIS PERIOD","PHILADELPHIA","PA","19110","10/24/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912736","18K","C00403550","","G",
"PENNSYLVANIANS FOR BETTER LEADERSHIP PAC","","PHILA","PA","19110","03/26/2007","$2,500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555701","","C00403550","","P",
"PENNSYLVANIANS FOR BETTER LEADERSHIP PAC","","PHILA","PA","19110","03/31/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555702","","C00403550","","P",
"PENNSYLVANIANS FOR BETTER LEADERSHIP PAC","","PHILA","PA","19110","03/31/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555702","","C00403550","","P",
"PEOPLE FOR MAGANARELLI","PREMISSIBLE FUNDS","SYRACUSE","NY","13201","06/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240965","","","","P",
"PEOPLE FOR WYDERSKI","","DAYTON","OH","45440","04/16/2008","$612.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138865","","","","P",
"PH & S FEDERAL PAC","","PHILADELPHIA","PA","","06/12/2007","$2,300.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240966","18K","C00279927","","P",
"PH & S FEDERAL PAC","","PHILADELPHIA","PA","","06/30/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240966","18K","C00279927","","P",
"PH & S FEDERAL PAC","","PHILADELPHIA","PA","","06/30/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240966","18K","C00279927","","P",
"PILLSBURY WINTHROP SHAW PITTMAN LLP","","SAN FRANCISCO","CA","94120","03/30/2007","$2,500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555702","18K","C00177972","","P",
"PLANNED PARENTHOOD ACTION FUND","* IN-KIND: PRINTING","WASHINGTON","DC","20036","09/30/2007","$1,837.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526342","15Z","C00314617","","P",
"PLUMBERS & PIPEFITTERS","","ENGLISHTOWN","NJ","07726","06/29/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240967","18K","C00155440","","P",
"PLUMBERS AND TEAMFITTERS LOCAL 7","PERMISSIBLE FUNDS","LATHAM","NY","12110","11/15/2007","$200.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912736","","","","P",
"PLUMBERS LOCAL UNION #519","","MIAMI LAKES","FL","33014","11/08/2007","$2,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912736","18K","C00143362","","P",
"POLITICAL ACTION TOGETHER POLITICAL  COMMITTEE","","WASHINGTON","DC","20006","04/08/2008","$1,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138866","18K","C00000885","","P",
"POLITICAL EDUCATIONAL FUND OF THE","","WASHINGTON","DC","20006","09/23/2008","$2,500.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621653","18K","C00003160","","P",
"PORK PAC","","DES MOINES","IA","50306","05/31/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240967","18K","C00201871","","P",
"POWERS FOR CONGRESS","","WILLIAMSVILLE","NY","14231","09/18/2007","$500.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526342","18K","C00435750","H8NY26061","P",
"POWERS FOR CONGRESS","","PO BOX WILLIAMSVIL","NY","14231","01/29/2008","$500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978641","18K","C00435750","H8NY26061","P",
"PRAIRIE POLITICAL ACTION COMMITTEE","","SPRINGFIELD","IL","62705","07/31/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789484","18K","C00347195","","P",
"PRICEWATERHOUSE COOPERS","","WASHINGTON","DC","20005","12/04/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912737","18K","C00107235","","G",
"PRICEWATERHOUSE COOPERS","","WASHINGTON","DC","20005","12/04/2007","$2,500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912737","18K","C00107235","","P",
"PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE","","WASHINGTON","DC","20005","09/30/2007","$2,500.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526343","18K","C00107235","","P",
"PRINCESS CRUISES & TOURS, INC. PAC","","SANTA CLARITA","CA","91355","01/09/2008","$5,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978641","18K","C00365031","","P",
"PRIORITY PAC","","LITTLE ROCK","AR","72207","08/12/2008","$5,000.00","","M9","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28992893806","18K","C00388694","","P",
"PROGRESS, VISON AND COMMITMENT","","ALBUQUERQUE","NM","87102","04/09/2008","$5,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138866","18K","C00436139","","P",
"PROGRESSIVE PATRIOTS FUND","","MIDDLETON","WI","53562","07/31/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789484","18K","C00409136","","P",
"PROLOGIC INC PAC","","FAIRMONT","WV","26554","04/25/2008","$2,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138866","18K","C00369835","","P",
"PROVIDENCE PAC","PERMISSIBLE FUNDS","PROVIDENCE","RI","02906","04/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240967","","","","P",
"PUBLIC  AWARENESS PAC","PERMISSIBLE FUNDS","FORT LEE","NJ","07024","02/29/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471936","","","","P",
"Q FED PAC","","FORT WORTH","TX","76102","06/26/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240968","18K","C00364992","","G",
"Q FED PAC","","FORT WORTH","TX","76102","06/26/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240968","18K","C00364992","","P",
"QUALCOMM INCORPOATED POLITICAL ACTION COMMITTEE","","WASHINGTON","DC","20006","02/29/2008","$5,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471937","18K","C00339085","","P",
"RACHEL STORCH FOR STATE REPRESENTATIVE","REMISSIBLE FUNDS","SAINT LOUIS","MO","63139","05/11/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240968","","","","P",
"RACHEL STORCH FOR STATE REPRESENTATIVE","PERMISSIBLE FUNDS","SAINT LOUIS","MO","63139","09/27/2007","$750.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526343","","","","P",
"RADIATION THERAPY SERVICES, INC PAC","","FORT MYERS","FL","33907","09/20/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526343","18K","C00385120","","P",
"RADIATION THERAPY SERVICES, INC PAC","","FORT MYERS","FL","33907","09/20/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526344","18K","C00385120","","G",
"RANGEL FOR CONGRESS","","NEW YORK","NY","10027","10/29/2008","$2,000.00","","M11","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28993139490","18K","C00302422","H6NY19029","P",
"RE-ELECT FIONA MA","REMISSIBLE FUNDS","SAN FRANCISCO","CA","94116","06/13/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240969","","","","P",
"RE-ELECT MCGOVERN COMMITTEE","REMISSIBLE FUNDS","WORCESTER","MA","01606","05/18/2007","$1,700.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240969","18K","C00285171","H4MA03022","P",
"RE-ELECT MCGOVERN COMMITTEE","","WORCESTER","MA","01606","03/31/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555703","18K","C00285171","H4MA03022","P",
"RE-ELECT MCGOVERN COMMITTEE","","WORCESTER","MA","01606","03/31/2007","$300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555703","18K","C00285171","H4MA03022","G",
"RE-RELECT LAUREN HAMMOND","PERMISSIBLE FUNDS","SACRAMENTO","CA","95822","12/31/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912737","","","","P",
"REALPAC","","WASHINGTON","DC","20004","01/09/2008","$5,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978642","18K","C00033779","","P",
"REED SMITH PAC","","WASHINGTON","DC","20015","06/29/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240969","18K","C00242057","","P",
"RENEW AMERICA PAC","","GARDEN CITY","NY","11530","06/18/2007","$4,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240970","18K","C00290098","","P",
"RENSSELAER COUNTY DEMOCRATIC COMMITEE","PERMISSIBLE FUNDS","TROY","NY","12181","09/10/2007","$500.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526344","","","","P",
"RHODA E PERRY STATE SENATE COMMITTEE","PERMISSIBLE FUNDS","PROVIDENCE","RI","02906","02/22/2008","$500.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471937","","","","P",
"RHODE ISLAND HOPE PAC","","WASHINGTON","DC","20005","09/30/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526344","18K","C00431601","","P",
"RHODE ISLAND HOPE PAC","","WASHINGTON","DC","20005","12/31/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912738","18K","C00431601","","G",
"RICHARD E. NEAL CONGRESS COMMITTEE","","SPRINGFIELD","MA","01108","01/24/2008","$2,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978642","18K","C00226522","H8MA02041","P",
"RICHARDSON FOR CONGRESS","IN-KIND: PHONE BANK","BURBANK","CA","91502","02/02/2008","$2,300.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471941","15Z","C00434571","H8CA37137","P",
"RIGHT TRACK PAC","","JONESBORO","AR","72403","05/15/2008","$1,634.00","","M6","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28932074710","18K","C00428268","","P",
"ROBERT A. ADES & ASSOCIATES, PC","PERMISSABLE FUNDS","WASHINGTON","DC","20036","03/31/2007","$2,500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555703","","","","P",
"ROBINS KAPLAN MILLER & CIRESI LLP","","MINNEAPOLIS","MN","55402","11/12/2007","$2,300.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912738","18K","C00275909","","P",
"ROCHESTER HIGHER EDUCATION AND RESEARCH PAC","","ROCHESTER","NY","14603","06/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240970","18K","C00405340","","P",
"ROCKY MOUNTAIN PAC","","WASHINGTON","DC","20005","09/30/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621654","18K","C00409128","","P",
"RONALD REYNOLDS CAMPAIGN ACCOUNT","PERMISSIBLE FUNDS","MISSOURI CITY","TX","77459","12/17/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912738","","","","P",
"ROTHPAC","","WASHINGTON","DC","20003","11/11/2008","$5,000.00","","M12","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28935220778","18K","C00395871","","P",
"RUBEN HINOJOSA FOR CONGRESS","REFUNDED IN PART NEXT PERIOD","MCALLEN","TX","78501","03/30/2007","$2,300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555704","18K","C00310896","H6TX15055","P",
"SALVADOR ESPINO CAMPAIGN","REMISSIBLE FUNDS","FORT WORTH","TX","76114","06/19/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240970","","","","P",
"SANDERS FOR JACKSON COUNTY","PERMISSIBLE FUNDS","KANSAS CITY","MO","64106","12/12/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912739","","","","P",
"SANDS CAMPAIGN","PERMISSIBLE FUNDS","MISSOULA","MT","59801","04/16/2008","$250.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138867","","","","P",
"SCHAUER 21ST CENTURY FUND","REMISSIBLE FUNDS","BATTLE CREEK","MI","49017","06/30/2007","$750.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240971","","","","P",
"SCHOHARIC COUNTY DEMOCRATIC COMMITTEE","","MIDDLEBURGH","NY","12122","08/12/2008","$250.00","","M9","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28992893809","15","","","P",
"SCHROEDER FOR CONGRESS COMMITTEE I","","DENVER","CO","80205","03/31/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555704","18K","C00008235","H6CO01034","P",
"SCHROEDER FOR CONGRESS COMMITTEE,","","DENVER","CO","80205","06/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240971","18K","C00008235","H6CO01034","P",
"SCHWARTZ FOR CONGRESS","","JENKINTOWN","PA","19046","06/15/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240971","18K","C00389197","H4PA13124","G",
"SCHWARTZ FOR CONGRESS","","JENKINTOWN","PA","19046","06/15/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240972","18K","C00389197","H4PA13124","P",
"SCOTT TOWNSHIP DEMOCRAT CLUB","","OLYPHANT","PA","18447","07/02/2008","$100.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789484","15","","","P",
"SEARCHLIGHT LEADERSHIP FUND","","WASHINGTON","DC","20005","07/14/2008","$5,000.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789485","18K","C00327395","","P",
"SENATOR MARY JANE GARCIA","PERMISSIBLE FUNDS","DONA ANA","NM","88032","04/16/2008","$1,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138867","","","","P",
"SERRANO FOR CONGRESS","","NEW YORK","NY","10016","03/10/2008","$2,000.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181725","18K","C00240986","H0NY18065","P",
"SES AMERICOM PAC, INC","","PRINCETON","NJ","08540","11/19/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912739","18K","C00375592","","P",
"SHEET METAL WORKERS","","WASHINGTON","DC","20006","08/07/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526345","18K","C00007542","","P",
"SHEET METAL WORKERS","","WASHINGTON","DC","20006","12/28/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912739","18K","C00007542","","G",
"SHEET METAL WORKERS INTERNATIONAL ASSOC LOCAL UNION #525","PERMISSIBLE FUNDS","ALTOONA","PA","16601","05/23/2008","$100.00","","M6","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28932074710","","","","P",
"SHEILA JACKSON LEE FOR CONGRESS","","HOUSTON","TX","77004","12/18/2007","$300.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912740","18K","C00287904","H4TX18054","G",
"SHEILA JACKSON LEE FOR CONGRESS","","HOUSTON","TX","77004","12/18/2007","$2,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912740","18K","C00287904","H4TX18054","P",
"SHORE PAC","","LONG BRANCH","NJ","07740","06/30/2007","$4,600.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240972","18K","C00410308","","P",
"SHORE PAC","","LONG BRANCH","NJ","07740","12/21/2007","$100.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912740","18K","C00410308","","G",
"SHORE PAC","","LONG BRANCH","NJ","07740","12/21/2007","$400.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912741","18K","C00410308","","P",
"SHW PAC FEDERAL","","CHICAGO","IL","60606","03/31/2007","$2,500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555704","18K","C00247148","","P",
"SIDLEY AUSTIN LLP GOOD GOVERNMENT","","NEW YORK","NY","10019","09/30/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621654","18K","C00351270","","P",
"SILK PAC","","CALDWELL","NJ","07006","09/30/2007","$2,300.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526345","18K","C00432765","","P",
"SILK PAC","","CALDWELL","NJ","07006","01/09/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978642","18K","C00432765","","G",
"SINGH FOR SENATE","PERMISSIBLE FUNDS","MONMOUTH JUNCTION","NJ","08852","04/15/2008","$1,000.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138867","","","","P",
"SIRES FOR CONGRESS","","WEST NEW YORK","NJ","07093","09/10/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526345","18K","C00410753","H6NJ13191","P",
"SLAY FOR MAYOR","PERMISSIBLE FUNDS","SAINT LOUIS","MO","63109","12/12/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912741","","","","P",
"SONNENSCHEIN, NATH & ROSENTHAL, LLP PAC","REMISSIBLE FUNDS","WASHINGTON","DC","20005","04/05/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240972","18K","C00216127","","P",
"SONNENSCHEIN, NATH & ROSENTHAL, LLP PAC","","WASHINGTON","DC","20005","06/30/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240973","18K","C00216127","","G",
"SONTANY FOR THE 53RD DISTRICT CAMPAIGN ACCOUNT","PERMISSIBLE FUNDS","NASHVILLE","TN","37211","12/21/2007","$250.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912741","","","","P",
"SOUTHERN CALIFORNIA FUND","IN-KIND: TRAVEL","WASHINGTON","DC","20013","02/12/2008","$2,311.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471942","15Z","C00361410","","P",
"SOUTHERN CALIFORNIA FUND","","LOS ANGELES","CA","90071","03/28/2008","$250.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181726","18K","C00361410","","P",
"SOUTHERN WINE & SPIRITS PAC","","MIAMI","FL","33169","02/11/2008","$5,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471937","18K","C00217877","","P",
"SOUTHWEST AIRLINES CO FREEDOM FUND","","DALLAS","TX","75235","10/29/2008","$5,000.00","","M11","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28993139490","18K","C00341602","","P",
"SOUTHWEST MISSOURI FOR HILLARY","","SPRINGFIELD","MO","65804","04/14/2008","$20.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138868","","","","P",
"SSL POLITICAL ACTION COMMITTEE","","NEW YORK","NY","10038","01/31/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978643","18K","C00297184","","P",
"SSL POLITICAL ACTION COMMITTEE","","NEW YORK","NY","10038","03/26/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555705","18K","C00297184","","P",
"STACEY L JENNINGS FOR TRUSTEE COMMITTEE","PERMISSIBLE FUNDS","SOUTH ORANGE","NJ","07079","12/31/2007","$200.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912742","","","","P",
"STAN GARNETT CAMPAIGN DBA GARNETT FOR DA","REFUNDED NEXT PERIOD","BOULDER","CO","80308","09/30/2007","$500.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526346","","","","P",
"STEAMFITTERS, PIPEFITTERS & APPRENTICES","","WARREN","NJ","07059","06/29/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240973","18K","C00252395","","P",
"STEPHANIE TUBBS JONES FOR US CONGRESS","","UNIVERSITY HEIGHTS","OH","44118","05/17/2007","$300.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240973","18K","C00334151","H8OH11067","G",
"STEPHANIE TUBBS JONES FOR US CONGRESS","","UNIVERSITY HEIGHTS","OH","44118","05/17/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240974","18K","C00334151","H8OH11067","P",
"STEPHANIE TUBBS JONES FOR US CONGRESS","REFUND NEXT PERIOD","UNIVERSITY HEIGHTS","OH","44118","02/28/2008","$300.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471938","18K","C00334151","H8OH11067","P",
"STEPHANIE TUBBS JONES FOR US CONGRESS","REFUND NEXT PERIOD","UNIVERSITY HEIGHTS","OH","44118","02/28/2008","$1,700.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471938","18K","C00334151","H8OH11067","G",
"STERISPAC","","MENTOR","OH","44060","09/30/2008","$2,500.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621654","18K","C00368720","","P",
"STERNS & WEINROTH  PC","","TRENTON","NJ","08608","03/31/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555705","18K","C00301218","","P",
"STEUBEN COUNTY DEMOCRATIC COMMITTEE","PERMISSIBLE FUNDS","HORNELL","NY","14830","09/25/2007","$300.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526346","","","","P",
"STEVE ISRAEL FOR CONGRESS COMMITTEE PAC","","DEER PARK","NY","11729","06/30/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240974","18K","C00358952","H0NY02085","P",
"STOEL RIVES FEDERAL PAC","","PORTLAND","OR","97204","03/31/2007","$3,500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555705","18K","C00289165","","P",
"STRICKLAND FOR GOVENOR","PERMISSIBLE FUNDS","COLUMBUS","OH","43215","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471938","","","","P",
"STVE PAC","","DOUGLASSVILLE","PA","19518","09/30/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526346","18K","C00214866","","P",
"SUGAR CANE GROWERS COOPERATIVE OF","","BELLE GLADE","FL","33430","09/19/2007","$2,300.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526347","18K","C00254656","","P",
"SUN POLITICAL ACTION COMMITTEE","","CORAL GABLES","FL","33134","03/31/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555706","18K","C00378216","","P",
"SUN POLITICAL ACTION COMMITTEE","","CORAL GABLES","FL","33134","03/31/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555706","18K","C00378216","","G",
"SWETT FOR SENATE","","BOW","NH","03304","03/10/2008","$1,000.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181726","18K","C00431502","S8NH00139","P",
"TECHNOLOGY NETWORK FEDERAL PAC","IN-KIND: CATERING","PALO ALTO","CA","94303","04/06/2007","$70.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240979","15Z","C00328369","","P",
"TERCENTENARY FUND","","PHILADELPHIA","PA","19103","03/26/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555706","18K","C00162719","","P",
"TERRY COLEMAN CAMPAIGN COMMITTEE","PERMISSIBLE FUNDS","EASTMAN","GA","31023","12/31/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912742","","","","P",
"TEVA PAC","","NORTH WALES","PA","19454","06/11/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240974","18K","C00434811","","P",
"TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","","LAREDO","TX","78040","09/26/2007","$300.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526347","18K","C00371302","H2TX23082","G",
